listing_id,host_id,neighbourhood,room_type,property_type,bedrooms,bathrooms,accommodates,price_zar,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_score_rating,reviews_per_month,instant_bookable,last_review
2124,1375,Bloubergstrand,Entire home/apt,Studio,1,1,2,1797,30,30,300,45,4.93,3.21,t,2024-05-19
2125,1307,Bloubergstrand,Entire home/apt,Studio,2,1,4,1805,3,30,40,345,4.39,31.36,f,2024-07-09
2126,1037,Bloubergstrand,Entire home/apt,Cottage,2,2,4,2525,1,60,176,261,4.97,15.35,t,2024-12-18
2127,1632,Bloubergstrand,Entire home/apt,Cottage,3,3,6,1618,5,365,160,35,4.04,0.97,t,2024-07-19
2128,1647,Bloubergstrand,Private room,House,2,1,4,1024,7,60,8,263,4.95,13.84,t,2024-07-29
2129,1673,Bloubergstrand,Entire home/apt,Studio,1,1,2,1169,2,90,67,274,3.51,9.13,t,2024-08-22
2130,1158,Bloubergstrand,Private room,Apartment,1,1,2,1809,7,1125,183,148,4.9,7.79,f,2024-08-23
2131,1710,Bloubergstrand,Entire home/apt,Guesthouse,3,3,6,2603,1,1125,19,110,4.73,13.75,f,2024-08-01
2132,1615,Bloubergstrand,Shared room,House,1,1,2,1775,1,1125,304,110,3.81,7.86,f,2024-12-02
2133,1536,Bloubergstrand,Entire home/apt,Apartment,4,3,8,2669,30,1125,180,284,3.63,8.88,f,2024-08-03
2134,1037,Bloubergstrand,Private room,Townhouse,1,1,2,335,5,365,285,321,4.3,29.18,f,2024-09-02
2135,1732,Bloubergstrand,Entire home/apt,Cottage,1,1,2,2334,1,1125,57,79,4.9,2.19,f,2024-08-17
2136,1431,Bloubergstrand,Entire home/apt,Villa,2,2,4,1540,30,1125,114,180,4.59,6.43,t,2024-09-30
2137,1455,Bloubergstrand,Entire home/apt,Loft,1,1,2,2789,1,90,177,309,4.97,12.36,t,2024-07-29
2138,1270,Bloubergstrand,Private room,Townhouse,1,1,2,349,7,365,269,246,4.85,12.95,f,2024-07-09
2139,1087,Bloubergstrand,Entire home/apt,Guesthouse,3,2,6,1425,5,365,23,51,4.03,2.04,f,2024-07-24
2140,1516,Bloubergstrand,Entire home/apt,Apartment,3,2,6,1195,2,1125,75,45,4.7,6.43,t,2024-06-27
2141,1246,Bloubergstrand,Private room,Cottage,3,2,6,655,30,60,9,109,4.52,12.11,f,2024-09-10
2142,1426,Bloubergstrand,Shared room,Apartment,5,4,10,300,3,1125,246,82,4.9,13.67,t,2024-03-14
2143,1298,Bloubergstrand,Entire home/apt,Studio,1,1,2,1369,1,30,175,191,4.79,27.29,t,2024-12-06
2144,1412,Bloubergstrand,Private room,Cottage,2,2,4,1894,30,60,158,253,4.07,14.06,t,2024-01-07
2145,1791,Bloubergstrand,Entire home/apt,Apartment,3,3,6,2264,1,1125,40,112,4.79,7.0,t,2024-11-10
2146,1709,Bloubergstrand,Entire home/apt,Villa,2,2,4,2206,30,1125,289,251,4.94,13.21,f,2024-05-18
2147,1509,Bloubergstrand,Private room,House,4,3,8,1694,1,1125,310,317,4.94,28.82,t,2024-06-21
2148,1414,Bloubergstrand,Entire home/apt,Apartment,5,5,10,2128,2,60,127,323,3.56,24.85,f,2024-01-20
2149,1105,Bloubergstrand,Entire home/apt,House,4,3,8,1625,1,90,265,231,4.35,33.0,f,2024-02-22
2150,1013,Bloubergstrand,Private room,Studio,2,2,4,300,7,365,220,259,3.57,11.26,t,2024-04-02
2151,1301,Bloubergstrand,Entire home/apt,Villa,2,1,4,1597,1,1125,285,283,4.07,23.58,f,2024-02-12
2152,1331,Bloubergstrand,Entire home/apt,Loft,2,1,4,2752,3,90,79,313,3.52,28.45,f,2024-12-21
2153,1403,Bloubergstrand,Private room,House,2,2,4,300,2,365,120,278,4.84,18.53,f,2024-01-22
2154,1546,Bloubergstrand,Entire home/apt,Apartment,1,1,2,2176,7,365,323,56,4.38,6.22,f,2024-03-03
2155,1007,Bloubergstrand,Private room,Guesthouse,2,2,4,1416,1,90,232,209,4.9,6.74,t,2024-09-13
2156,1631,Kalk Bay,Private room,House,1,1,2,990,7,1125,73,297,4.83,10.24,f,2024-07-28
2157,1226,Kalk Bay,Private room,Villa,2,2,4,1044,3,30,101,23,4.93,1.05,t,2024-02-26
2158,1088,Kalk Bay,Private room,House,1,1,2,1166,5,30,227,175,4.96,6.48,t,2024-06-07
2159,1425,Kalk Bay,Entire home/apt,Apartment,5,4,10,2080,1,365,232,184,4.73,6.81,f,2024-09-26
2160,1269,Kalk Bay,Entire home/apt,Studio,1,1,2,2664,3,90,242,53,4.74,1.77,t,2024-08-22
2161,1466,Kalk Bay,Entire home/apt,Villa,5,5,10,1405,2,60,230,27,3.9,1.08,f,2024-01-02
2162,1726,Kalk Bay,Private room,House,2,1,4,969,3,30,95,54,4.94,3.0,f,2024-02-06
2163,1437,Kalk Bay,Entire home/apt,Cottage,4,3,8,1036,2,30,359,85,4.89,12.14,f,2024-09-07
2164,1084,Kalk Bay,Private room,Apartment,2,1,4,300,5,90,208,18,4.94,1.64,f,2024-04-25
2165,1022,Kalk Bay,Private room,Apartment,1,1,2,816,30,90,266,147,4.1,5.88,f,2024-10-14
2166,1072,Kalk Bay,Private room,Cottage,3,3,6,1113,2,365,54,264,3.54,37.71,f,2024-08-27
2167,1670,Kalk Bay,Entire home/apt,Cottage,1,1,2,2674,3,1125,101,113,4.71,3.53,t,2024-08-15
2168,1453,Kalk Bay,Private room,Apartment,1,1,2,2004,1,30,142,37,4.88,3.36,t,2024-05-17
2169,1343,Kalk Bay,Entire home/apt,Townhouse,3,2,6,2526,30,90,116,182,4.77,6.74,f,2024-12-05
2170,1384,Kalk Bay,Private room,House,4,4,8,1200,1,365,348,175,3.54,14.58,t,2024-07-03
2171,1319,Kalk Bay,Entire home/apt,Townhouse,1,1,2,1975,7,365,178,28,3.82,1.56,t,2024-11-10
2172,1222,Kalk Bay,Private room,Townhouse,5,4,10,300,7,60,139,232,4.85,8.29,t,2024-04-10
2173,1338,Kalk Bay,Shared room,House,3,3,6,310,30,365,283,192,4.18,24.0,f,2024-12-25
2174,1128,Kalk Bay,Entire home/apt,Cottage,2,1,4,2512,30,30,220,102,4.7,6.0,t,2024-09-01
2175,1122,Kalk Bay,Entire home/apt,Apartment,3,2,6,2326,2,90,12,64,4.09,2.06,t,2024-07-08
2176,1607,Kalk Bay,Entire home/apt,Loft,4,3,8,1288,1,30,151,106,4.9,4.08,f,2024-07-03
2177,1614,Kalk Bay,Private room,House,1,1,2,1146,2,365,356,118,4.76,13.11,f,2024-07-22
2178,1619,Kalk Bay,Shared room,Apartment,2,1,4,630,1,1125,88,64,4.08,9.14,t,2024-01-25
2179,1684,Kalk Bay,Shared room,Apartment,1,1,2,546,5,365,37,56,4.12,1.7,f,2024-04-08
2180,1642,Kalk Bay,Private room,Loft,3,3,6,841,2,30,118,319,3.5,11.81,t,2024-12-01
2181,1587,Kalk Bay,Entire home/apt,Townhouse,3,3,6,2216,7,365,65,192,3.79,5.49,t,2024-02-07
2182,1128,Kalk Bay,Entire home/apt,Cottage,3,2,6,2231,2,365,185,270,4.95,9.31,f,2024-02-05
2183,1791,Kalk Bay,Private room,Loft,2,2,4,550,2,30,210,36,4.76,4.5,f,2024-05-27
2184,1645,Kalk Bay,Entire home/apt,House,5,5,10,2116,2,60,211,326,3.89,36.22,f,2024-11-07
2185,1641,Kalk Bay,Entire home/apt,Townhouse,4,4,8,1810,7,365,222,162,3.91,5.06,t,2024-03-16
2186,1675,Kalk Bay,Entire home/apt,House,1,1,2,1193,2,1125,76,116,4.83,4.46,f,2024-08-20
2187,1247,Kalk Bay,Entire home/apt,Cottage,2,1,4,1633,5,60,95,308,3.97,8.8,f,2024-05-11
2188,1779,Kalk Bay,Entire home/apt,House,3,2,6,1157,7,1125,57,142,4.81,4.18,t,2024-02-08
2189,1264,Kalk Bay,Entire home/apt,Apartment,2,2,4,2365,5,1125,255,218,4.84,6.81,f,2024-06-11
2190,1711,Kalk Bay,Shared room,Apartment,3,2,6,549,2,365,271,337,4.22,13.48,t,2024-03-28
2191,1731,Kalk Bay,Entire home/apt,Villa,1,1,2,1731,2,365,86,8,3.67,0.73,f,2024-07-21
2192,1332,Kalk Bay,Shared room,Loft,1,1,2,1054,1,1125,3,97,4.75,6.06,f,2024-12-02
2193,1739,Kalk Bay,Private room,Cottage,5,5,10,887,5,365,296,116,3.97,6.82,t,2024-10-15
2194,1276,Kalk Bay,Shared room,Apartment,2,2,4,300,1,365,345,231,4.76,12.83,f,2024-01-07
2195,1403,Kalk Bay,Entire home/apt,Cottage,4,3,8,1691,1,30,82,181,4.81,7.87,f,2024-03-23
2196,1557,Kalk Bay,Entire home/apt,Apartment,2,1,4,2675,7,60,16,7,4.92,0.32,t,2024-10-22
2197,1143,Kalk Bay,Entire home/apt,Loft,3,2,6,1581,2,60,56,286,3.56,13.62,t,2024-02-12
2198,1362,Kalk Bay,Entire home/apt,Villa,5,4,10,2030,2,60,1,218,4.84,36.33,t,2024-11-11
2199,1558,Kalk Bay,Private room,Cottage,1,1,2,1208,1,365,349,70,4.57,3.33,f,2024-04-17
2200,1640,Kalk Bay,Shared room,Studio,4,3,8,660,5,30,350,80,4.91,13.33,f,2024-02-11
2201,1788,Kalk Bay,Entire home/apt,Villa,1,1,2,3063,2,365,88,275,3.81,39.29,t,2024-04-17
2202,1133,Kalk Bay,Private room,House,1,1,2,300,1,60,334,68,4.29,11.33,t,2024-12-08
2203,1282,Kalk Bay,Entire home/apt,House,2,1,4,1388,5,60,294,327,3.67,17.21,t,2024-10-13
2204,1227,Kalk Bay,Entire home/apt,Apartment,1,1,2,1349,7,1125,197,202,4.75,9.62,f,2024-01-05
2205,1383,Kalk Bay,Entire home/apt,Villa,2,1,4,1759,1,30,199,130,3.65,7.22,f,2024-10-24
2206,1295,Kalk Bay,Private room,Villa,1,1,2,1377,1,30,168,279,4.92,31.0,f,2024-07-27
2207,1710,Kalk Bay,Entire home/apt,House,2,2,4,1409,2,90,49,211,3.68,35.17,f,2024-01-10
2208,1102,Kalk Bay,Shared room,House,4,4,8,908,5,60,362,212,4.0,19.27,t,2024-12-22
2209,1050,Kalk Bay,Entire home/apt,Studio,2,2,4,1916,30,365,325,282,3.96,16.59,f,2024-01-30
2210,1179,Kalk Bay,Shared room,Studio,3,3,6,300,5,30,54,207,3.63,5.91,f,2024-03-22
2211,1186,Kalk Bay,Entire home/apt,Cottage,3,2,6,1068,2,365,20,222,3.83,11.1,f,2024-09-29
2212,1261,Kalk Bay,Private room,Studio,1,1,2,300,30,30,278,10,4.15,0.32,f,2024-03-08
2213,1709,Kalk Bay,Entire home/apt,Villa,2,1,4,1583,2,30,166,168,4.6,9.88,f,2024-08-14
2214,1091,Kalk Bay,Entire home/apt,Apartment,5,5,10,1819,30,1125,280,310,3.84,11.07,f,2024-06-18
2215,1257,Kalk Bay,Private room,Studio,4,4,8,1494,1,365,0,226,4.32,6.65,f,2024-09-28
2216,1775,Kalk Bay,Private room,Apartment,5,4,10,1234,2,60,59,19,4.66,1.58,f,2024-12-29
2217,1201,Kalk Bay,Private room,Villa,4,3,8,456,7,30,66,263,4.9,10.12,t,2024-01-04
2218,1759,Kalk Bay,Shared room,Apartment,5,5,10,574,30,1125,304,54,4.74,6.0,f,2024-12-22
2219,1217,Kalk Bay,Private room,Loft,1,1,2,1639,5,60,262,112,4.05,4.31,f,2024-09-19
2220,1795,Kalk Bay,Shared room,House,1,1,2,1270,7,60,26,132,4.57,3.88,t,2024-11-26
2221,1292,Kalk Bay,Entire home/apt,Townhouse,5,4,10,1750,3,90,236,300,4.91,11.54,f,2024-06-07
2222,1463,Kalk Bay,Entire home/apt,Guesthouse,1,1,2,2355,7,60,197,22,4.46,0.63,f,2024-05-25
2223,1364,Kalk Bay,Shared room,Townhouse,2,2,4,1040,7,30,132,231,4.77,9.62,t,2024-11-08
2224,1728,Kalk Bay,Private room,Townhouse,3,3,6,300,30,1125,360,326,4.67,9.06,f,2024-07-05
2225,1689,Kalk Bay,Private room,Cottage,3,2,6,611,7,1125,36,114,4.07,5.18,f,2024-04-21
2226,1059,Kalk Bay,Entire home/apt,Cottage,1,1,2,2954,30,365,198,107,3.64,3.06,t,2024-06-10
2227,1504,Kalk Bay,Shared room,Loft,1,1,2,300,7,1125,80,1,3.72,0.08,f,2024-05-24
2228,1596,Kalk Bay,Entire home/apt,Townhouse,2,1,4,508,2,1125,170,209,4.52,29.86,t,2024-04-24
2229,1403,Kalk Bay,Entire home/apt,Studio,2,2,4,1842,2,365,121,349,3.97,12.93,f,2024-03-01
2230,1707,Kalk Bay,Entire home/apt,Apartment,5,5,10,2434,2,60,125,304,4.78,14.48,t,2024-05-29
2231,1249,Parow,Private room,Studio,3,2,6,406,5,90,355,299,4.18,42.71,t,2024-01-19
2232,1076,Parow,Entire home/apt,House,4,3,8,1060,3,90,184,128,4.87,4.13,f,2024-07-19
2233,1256,Parow,Entire home/apt,Townhouse,2,2,4,1111,2,365,346,288,4.92,9.29,t,2024-08-02
2234,1106,Parow,Entire home/apt,House,1,1,2,820,2,1125,332,207,3.86,7.39,t,2024-07-05
2235,1712,Parow,Private room,Studio,3,3,6,300,1,90,189,285,4.81,9.19,f,2024-10-24
2236,1218,Parow,Entire home/apt,Studio,1,1,2,934,1,365,255,208,4.85,9.04,f,2024-04-20
2237,1591,Parow,Entire home/apt,Townhouse,2,2,4,940,3,365,18,98,3.54,8.91,t,2024-07-23
2238,1435,Parow,Private room,Townhouse,4,4,8,417,2,60,76,72,3.59,3.6,f,2024-06-21
2239,1792,Parow,Shared room,Townhouse,1,1,2,300,7,365,12,234,4.88,29.25,f,2024-12-13
2240,1599,Parow,Entire home/apt,House,2,1,4,731,3,1125,16,106,4.84,4.24,f,2024-03-24
2241,1565,Parow,Entire home/apt,House,4,4,8,1068,2,1125,325,37,4.96,4.62,t,2024-10-22
2242,1230,Parow,Private room,Apartment,2,1,4,539,1,60,88,172,4.98,24.57,t,2024-10-13
2243,1475,Parow,Entire home/apt,Cottage,2,1,4,599,2,365,27,334,3.97,13.36,f,2024-09-08
2244,1149,Parow,Shared room,Apartment,5,4,10,300,2,60,81,280,4.54,12.73,t,2024-02-10
2245,1055,Parow,Entire home/apt,Villa,4,3,8,920,7,365,187,283,4.25,17.69,t,2024-05-18
2246,1427,Parow,Private room,Apartment,4,3,8,300,3,365,79,290,4.91,20.71,f,2024-03-31
2247,1477,Parow,Entire home/apt,Villa,5,4,10,1043,30,1125,274,281,4.78,14.05,t,2024-12-22
2248,1480,Parow,Shared room,Cottage,3,3,6,300,7,30,72,245,4.86,11.14,f,2024-03-19
2249,1063,Parow,Private room,Townhouse,3,3,6,443,2,365,351,267,4.92,9.54,f,2024-05-11
2250,1201,Parow,Entire home/apt,Cottage,5,5,10,809,7,30,171,174,4.82,6.21,f,2024-10-04
2251,1707,Parow,Private room,Guesthouse,1,1,2,300,3,365,295,38,4.76,1.46,t,2024-03-14
2252,1780,Parow,Private room,Villa,2,2,4,300,5,60,191,89,4.51,6.36,t,2024-07-23
2253,1632,Parow,Entire home/apt,Loft,1,1,2,1032,1,1125,225,43,3.5,1.54,t,2024-08-29
2254,1376,Parow,Entire home/apt,House,4,4,8,960,30,365,332,52,3.66,1.44,t,2024-08-29
2255,1435,Parow,Entire home/apt,Loft,1,1,2,998,30,1125,194,115,4.84,11.5,f,2024-07-30
2256,1094,Parow,Entire home/apt,Apartment,1,1,2,930,1,365,26,34,4.94,1.62,f,2024-01-15
2257,1153,Parow,Shared room,Studio,2,1,4,300,30,60,351,24,4.93,0.92,t,2024-12-26
2258,1691,Parow,Shared room,House,2,1,4,398,5,1125,308,6,4.84,0.23,f,2024-12-11
2259,1433,Parow,Shared room,Studio,3,2,6,300,3,90,85,306,4.02,17.0,f,2024-12-08
2260,1415,Parow,Shared room,Villa,2,2,4,414,5,60,225,42,4.79,1.17,f,2024-02-17
2261,1786,Parow,Entire home/apt,House,2,1,4,938,7,365,293,313,4.66,11.59,f,2024-07-13
2262,1786,Parow,Private room,Apartment,1,1,2,337,5,365,45,192,4.71,9.6,f,2024-11-02
2263,1306,Parow,Shared room,Townhouse,1,1,2,300,1,90,139,266,4.38,38.0,t,2024-04-18
2264,1691,Parow,Entire home/apt,Studio,4,3,8,711,3,90,169,23,4.71,0.92,f,2024-04-17
2265,1325,Parow,Entire home/apt,House,3,2,6,814,1,30,59,124,3.64,3.44,t,2024-12-24
2266,1548,Parow,Private room,Villa,3,2,6,444,7,1125,312,36,4.33,1.24,f,2024-11-01
2267,1591,Parow,Entire home/apt,Guesthouse,2,2,4,936,2,30,337,182,4.84,6.5,t,2024-11-29
2268,1160,Parow,Entire home/apt,House,1,1,2,876,3,60,177,20,4.42,0.56,f,2024-12-05
2269,1304,Parow,Entire home/apt,Loft,1,1,2,587,30,1125,52,169,4.92,16.9,t,2024-05-24
2270,1287,Parow,Private room,Cottage,3,2,6,548,7,30,150,276,3.76,21.23,f,2024-02-23
2271,1083,Parow,Private room,Villa,3,2,6,592,1,365,93,92,4.25,4.0,t,2024-05-18
2272,1434,Parow,Entire home/apt,Cottage,2,1,4,1269,30,1125,277,92,4.29,2.56,f,2024-06-18
2273,1463,Parow,Entire home/apt,Villa,3,3,6,999,2,90,2,132,4.73,5.28,t,2024-10-24
2274,1708,Parow,Shared room,Studio,2,1,4,300,2,365,170,1,4.5,0.12,t,2024-05-08
2275,1114,Parow,Private room,House,2,1,4,300,3,90,245,13,4.41,0.68,f,2024-07-27
2276,1568,Parow,Entire home/apt,Guesthouse,1,1,2,1235,2,60,31,209,4.95,6.74,f,2024-01-15
2277,1531,Parow,Shared room,Apartment,4,3,8,300,2,30,193,129,4.71,4.61,t,2024-08-18
2278,1219,Parow,Shared room,Cottage,3,3,6,300,30,30,274,27,4.82,1.04,t,2024-05-25
2279,1429,Parow,Entire home/apt,House,5,5,10,842,1,60,320,180,3.61,7.83,t,2024-09-08
2280,1553,Parow,Private room,Apartment,2,1,4,333,7,30,163,249,4.55,16.6,f,2024-11-14
2281,1238,Parow,Private room,Studio,3,2,6,559,5,90,40,192,4.28,32.0,t,2024-11-17
2282,1176,Parow,Private room,Loft,2,1,4,300,7,1125,21,38,4.97,2.38,f,2024-07-18
2283,1161,Parow,Private room,Loft,3,2,6,770,30,30,168,256,4.75,19.69,t,2024-12-08
2284,1569,Parow,Entire home/apt,Cottage,2,2,4,1216,2,60,81,276,4.88,23.0,f,2024-07-14
2285,1454,Parow,Private room,Cottage,4,3,8,325,2,365,277,64,4.55,2.13,f,2024-04-05
2286,1030,Parow,Private room,House,2,2,4,300,1,1125,247,193,4.17,14.85,f,2024-08-12
2287,1550,Parow,Entire home/apt,House,1,1,2,446,3,90,325,340,4.56,16.19,t,2024-06-24
2288,1133,Parow,Private room,Cottage,2,1,4,300,1,30,130,332,4.8,20.75,f,2024-12-27
2289,1795,Parow,Private room,Cottage,5,5,10,569,2,60,281,64,4.8,1.83,f,2024-01-12
2290,1782,Parow,Entire home/apt,House,2,1,4,970,5,90,148,21,4.86,0.95,t,2024-10-23
2291,1107,Bellville,Private room,Apartment,5,4,10,487,30,1125,275,150,4.78,18.75,f,2024-10-25
2292,1472,Bellville,Private room,House,3,2,6,300,5,365,311,330,3.52,9.17,f,2024-09-20
2293,1512,Bellville,Shared room,House,3,3,6,300,2,60,319,220,4.77,6.11,t,2024-05-25
2294,1707,Bellville,Private room,Cottage,3,3,6,673,1,365,82,238,4.77,9.52,f,2024-06-09
2295,1282,Bellville,Private room,Apartment,3,2,6,362,7,30,325,215,4.33,13.44,t,2024-01-31
2296,1231,Bellville,Entire home/apt,House,2,2,4,579,1,60,258,24,4.25,0.73,f,2024-03-14
2297,1563,Bellville,Private room,Townhouse,2,2,4,358,5,1125,38,217,4.71,8.04,t,2024-02-29
2298,1203,Bellville,Entire home/apt,Studio,2,1,4,686,30,30,66,143,4.89,7.15,f,2024-03-25
2299,1391,Bellville,Private room,Studio,5,4,10,453,5,365,356,163,4.97,6.04,f,2024-06-29
2300,1584,Bellville,Private room,Studio,3,2,6,386,1,90,165,313,4.84,24.08,f,2024-03-09
2301,1527,Bellville,Private room,Studio,1,1,2,497,1,1125,114,153,4.44,4.25,t,2024-12-19
2302,1376,Bellville,Entire home/apt,House,2,2,4,591,30,1125,330,339,4.96,30.82,t,2024-07-20
2303,1625,Bellville,Shared room,House,3,3,6,300,3,90,251,34,4.79,2.27,f,2024-03-17
2304,1139,Bellville,Entire home/apt,Cottage,2,1,4,1081,3,365,103,340,4.71,11.72,t,2024-06-02
2305,1700,Bellville,Entire home/apt,House,2,2,4,562,1,60,145,185,4.82,12.33,t,2024-12-25
2306,1240,Bellville,Entire home/apt,Villa,2,2,4,636,3,30,90,223,4.7,27.88,t,2024-07-04
2307,1325,Bellville,Shared room,Townhouse,2,2,4,300,1,90,244,292,4.88,20.86,t,2024-03-10
2308,1310,Bellville,Shared room,Guesthouse,2,2,4,300,1,1125,304,166,3.63,4.61,t,2024-04-14
2309,1728,Bellville,Entire home/apt,Studio,2,1,4,746,1,60,109,257,4.88,9.52,f,2024-12-20
2310,1090,Bellville,Entire home/apt,House,5,4,10,790,2,90,65,212,3.67,23.56,t,2024-01-14
2311,1515,Bellville,Entire home/apt,Apartment,1,1,2,963,1,30,148,104,4.39,6.93,t,2024-03-24
2312,1541,Bellville,Private room,Apartment,1,1,2,563,7,90,184,330,3.74,36.67,t,2024-12-12
2313,1687,Bellville,Private room,House,1,1,2,300,5,365,287,35,4.59,1.25,t,2024-02-18
2314,1642,Bellville,Private room,Guesthouse,2,1,4,459,1,90,364,220,4.96,27.5,f,2024-02-13
2315,1095,Bellville,Entire home/apt,Townhouse,2,2,4,1171,30,90,18,288,3.98,8.73,t,2024-02-27
2316,1782,Bellville,Entire home/apt,House,2,1,4,825,3,1125,188,11,4.14,0.31,f,2024-02-09
2317,1060,Bellville,Entire home/apt,Cottage,5,4,10,620,5,60,183,176,4.56,6.77,f,2024-03-18
2318,1121,Bellville,Entire home/apt,Guesthouse,1,1,2,610,2,365,328,106,4.26,13.25,t,2024-11-29
2319,1032,Bellville,Shared room,House,1,1,2,300,2,30,217,225,4.82,11.25,t,2024-01-07
2320,1407,Bellville,Entire home/apt,Guesthouse,3,3,6,1070,2,60,111,305,4.54,43.57,t,2024-09-09
2321,1028,Bellville,Entire home/apt,Townhouse,3,2,6,841,1,90,335,4,3.57,0.21,t,2024-05-07
2322,1771,Bellville,Entire home/apt,Guesthouse,2,1,4,890,30,90,146,15,4.96,0.65,t,2024-11-15
2323,1615,Bellville,Shared room,Apartment,2,1,4,300,2,60,268,171,4.96,10.69,t,2024-12-17
2324,1324,Bellville,Entire home/apt,Apartment,3,3,6,1058,1,1125,215,182,4.67,5.06,t,2024-06-08
2325,1439,Bellville,Private room,Cottage,2,2,4,300,30,60,202,120,4.82,3.75,t,2024-03-15
2326,1422,Bellville,Entire home/apt,Villa,1,1,2,742,5,1125,159,120,4.82,3.53,f,2024-09-21
2327,1101,Bellville,Private room,Guesthouse,5,5,10,516,30,30,66,136,3.56,10.46,t,2024-08-22
2328,1453,Bellville,Entire home/apt,Cottage,3,2,6,416,1,30,133,294,4.04,19.6,t,2024-09-19
2329,1260,Bellville,Entire home/apt,Apartment,1,1,2,886,30,60,278,137,3.67,9.13,t,2024-12-25
2330,1391,Bellville,Private room,Apartment,1,1,2,300,3,365,15,275,4.96,8.09,f,2024-02-08
2331,1341,Bellville,Entire home/apt,Studio,2,1,4,853,3,365,179,11,4.86,1.0,f,2024-09-13
2332,1798,Bellville,Entire home/apt,House,4,3,8,775,30,30,136,130,4.71,10.83,f,2024-12-12
2333,1581,Bellville,Entire home/apt,Studio,3,2,6,1297,7,30,4,173,4.77,28.83,t,2024-02-17
2334,1156,Bellville,Private room,Cottage,4,4,8,300,2,1125,192,70,4.7,3.33,f,2024-12-17
2335,1762,Bellville,Entire home/apt,House,1,1,2,1241,2,1125,188,227,4.49,6.88,t,2024-10-24
2336,1199,Bellville,Entire home/apt,Villa,5,5,10,974,1,365,349,299,4.98,17.59,t,2024-10-05
2337,1772,Bellville,Entire home/apt,Apartment,1,1,2,679,3,1125,321,132,4.78,9.43,t,2024-08-30
2338,1177,Bellville,Private room,Cottage,1,1,2,452,5,30,156,215,4.94,8.6,f,2024-05-10
2339,1301,Bellville,Entire home/apt,House,4,4,8,785,30,90,222,168,3.7,10.5,t,2024-09-13
2340,1664,Bellville,Entire home/apt,Cottage,1,1,2,901,3,90,236,34,4.87,1.1,f,2024-12-22
2341,1121,Bellville,Entire home/apt,Guesthouse,2,2,4,698,2,60,216,345,4.78,11.9,f,2024-02-16
2342,1014,Bellville,Shared room,Cottage,1,1,2,529,2,1125,145,227,4.89,14.19,f,2024-07-26
2343,1797,Bellville,Entire home/apt,Townhouse,2,1,4,1046,3,30,357,138,4.98,9.2,t,2024-11-16
2344,1793,Bellville,Shared room,House,2,2,4,300,2,365,86,179,4.9,5.77,f,2024-12-31
2345,1569,Bellville,Entire home/apt,Apartment,4,4,8,1217,1,60,212,293,4.83,16.28,f,2024-11-22
2346,1350,Mitchell's Plain,Private room,Loft,5,5,10,327,1,1125,239,42,4.99,1.56,f,2024-02-07
2347,1124,Mitchell's Plain,Shared room,Apartment,1,1,2,332,1,30,153,295,4.9,21.07,f,2024-07-14
2348,1517,Mitchell's Plain,Shared room,House,1,1,2,300,30,90,155,298,3.76,9.93,f,2024-09-07
2349,1247,Mitchell's Plain,Entire home/apt,Cottage,3,2,6,768,3,1125,345,94,4.76,3.24,f,2024-08-22
2350,1124,Mitchell's Plain,Entire home/apt,House,1,1,2,685,2,60,171,286,4.9,26.0,t,2024-11-28
2351,1774,Mitchell's Plain,Shared room,House,1,1,2,300,30,1125,299,83,3.59,4.37,f,2024-07-29
2352,1370,Mitchell's Plain,Shared room,House,1,1,2,300,5,365,32,220,4.82,12.22,t,2024-02-25
2353,1700,Mitchell's Plain,Shared room,Cottage,1,1,2,300,1,365,23,96,4.72,4.57,t,2024-09-27
2354,1770,Mitchell's Plain,Shared room,Townhouse,4,4,8,300,2,30,255,222,4.7,7.16,t,2024-10-19
2355,1609,Mitchell's Plain,Private room,House,2,1,4,300,30,90,276,138,4.83,7.26,t,2024-11-11
2356,1294,Mitchell's Plain,Private room,Villa,3,2,6,355,7,90,226,243,4.74,11.57,f,2024-07-03
2357,1523,Mitchell's Plain,Shared room,House,3,3,6,300,30,1125,138,306,4.85,12.75,f,2024-01-02
2358,1773,Mitchell's Plain,Entire home/apt,House,2,2,4,905,2,365,91,67,4.82,5.15,t,2024-04-20
2359,1354,Mitchell's Plain,Entire home/apt,House,4,3,8,848,30,60,123,130,3.52,3.71,t,2024-08-24
2360,1344,Mitchell's Plain,Entire home/apt,Apartment,1,1,2,665,5,60,331,116,3.72,5.8,f,2024-09-02
2361,1205,Mitchell's Plain,Entire home/apt,Cottage,1,1,2,941,1,90,107,285,4.82,8.14,f,2024-11-03
2362,1237,Mitchell's Plain,Entire home/apt,House,2,1,4,1027,2,60,272,222,4.98,7.93,f,2024-03-22
2363,1510,Mitchell's Plain,Private room,House,2,2,4,300,5,1125,106,112,3.65,8.62,t,2024-08-29
2364,1320,Mitchell's Plain,Shared room,House,1,1,2,303,3,30,104,299,4.92,49.83,f,2024-04-11
2365,1700,Mitchell's Plain,Entire home/apt,Apartment,2,2,4,578,3,90,204,100,4.45,2.78,t,2024-03-06
2366,1013,Mitchell's Plain,Entire home/apt,Villa,5,4,10,840,2,365,51,320,4.39,10.32,f,2024-12-17
2367,1586,Mitchell's Plain,Shared room,Guesthouse,1,1,2,356,7,90,189,215,4.77,12.65,f,2024-06-03
